county,precinct,office,district,party,candidate,votes
Santa Fe,69,State House,50,Democratic,MATTHEW MCQUEEN,1301
Santa Fe,70,State House,47,Democratic,BRIAN F EGOLF JR,1574
Santa Fe,70,State House,47,Republican,ROGER ANDREW GONZALES,577
Santa Fe,71,State House,50,Republican,JEREMY RYAN TREMKO,263
Santa Fe,71,State House,50,Democratic,MATTHEW MCQUEEN,1002
Santa Fe,72,State House,47,Democratic,BRIAN F EGOLF JR,815
Santa Fe,72,State House,47,Republican,ROGER ANDREW GONZALES,158
Santa Fe,73,State House,22,Democratic,JOHN M WALLACE,333
Santa Fe,73,State House,22,Republican,JAMES E SMITH,710
Santa Fe,74,State House,48,Democratic,LINDA M TRUJILLO,461
Santa Fe,75,State House,45,Democratic,JIM R TRUJILLO,759
Santa Fe,76,State House,45,Democratic,JIM R TRUJILLO,523
Santa Fe,77,State House,45,Democratic,JIM R TRUJILLO,719
Santa Fe,78,State House,45,Democratic,JIM R TRUJILLO,1250
Santa Fe,79,State House,46,Democratic,CARL TRUJILLO,300
Santa Fe,80,State House,43,Democratic,STEPHANIE GARCIA RICHARD,382
Santa Fe,80,State House,43,Republican,SHARON STOVER,100
Santa Fe,81,State House,47,Democratic,BRIAN F EGOLF JR,396
Santa Fe,81,State House,47,Republican,ROGER ANDREW GONZALES,134
Santa Fe,82,State House,46,Democratic,CARL TRUJILLO,611
Santa Fe,83,State House,47,Democratic,BRIAN F EGOLF JR,875
Santa Fe,83,State House,47,Republican,ROGER ANDREW GONZALES,312
Santa Fe,84,State House,22,Democratic,JOHN M WALLACE,330
Santa Fe,84,State House,22,Republican,JAMES E SMITH,759
Santa Fe,85,State House,50,Republican,JEREMY RYAN TREMKO,600
Santa Fe,85,State House,50,Democratic,MATTHEW MCQUEEN,342
Santa Fe,86,State House,45,Democratic,JIM R TRUJILLO,1059
Santa Fe,87,State House,46,Democratic,CARL TRUJILLO,142
Santa Fe,88,State House,47,Democratic,BRIAN F EGOLF JR,559
Santa Fe,88,State House,47,Republican,ROGER ANDREW GONZALES,259
Santa Fe,89,State House,45,Democratic,JIM R TRUJILLO,885
Santa Fe,90,State House,46,Democratic,CARL TRUJILLO,1221
Santa Fe,1,State Senate,5,Democratic,RICHARD C MARTINEZ,615
Santa Fe,2,State Senate,6,Democratic,CARLOS R CISNEROS,122
Santa Fe,3,State Senate,6,Democratic,CARLOS R CISNEROS,218
Santa Fe,4,State Senate,6,Democratic,CARLOS R CISNEROS,56
Santa Fe,5,State Senate,6,Democratic,CARLOS R CISNEROS,440
Santa Fe,6,State Senate,25,Democratic,PETER WIRTH,113
Santa Fe,7,State Senate,25,Democratic,PETER WIRTH,310
Santa Fe,8,State Senate,25,Democratic,PETER WIRTH,665
Santa Fe,9,State Senate,25,Democratic,PETER WIRTH,695
Santa Fe,10,State Senate,25,Democratic,PETER WIRTH,1097
Santa Fe,11,State Senate,25,Democratic,PETER WIRTH,1063
Santa Fe,12,State Senate,39,Republican,(TED) THEODORE BARELA,213
Santa Fe,12,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,612
Santa Fe,13,State Senate,25,Democratic,PETER WIRTH,1000
Santa Fe,14,State Senate,39,Republican,(TED) THEODORE BARELA,145
Santa Fe,14,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,362
Santa Fe,15,State Senate,19,Democratic,HAROLD W MURPHREE,218
Santa Fe,15,State Senate,19,Republican,JAMES P WHITE,394
Santa Fe,16,State Senate,19,Democratic,HAROLD W MURPHREE,84
Santa Fe,16,State Senate,19,Republican,JAMES P WHITE,137
Santa Fe,17,State Senate,39,Republican,(TED) THEODORE BARELA,69
Santa Fe,17,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,236
Santa Fe,18,State Senate,19,Democratic,HAROLD W MURPHREE,190
Santa Fe,18,State Senate,19,Republican,JAMES P WHITE,444
Santa Fe,19,State Senate,19,Democratic,HAROLD W MURPHREE,67
Santa Fe,19,State Senate,19,Republican,JAMES P WHITE,83
Santa Fe,20,State Senate,25,Democratic,PETER WIRTH,689
Santa Fe,21,State Senate,25,Democratic,PETER WIRTH,1086
Santa Fe,22,State Senate,25,Democratic,PETER WIRTH,639
Santa Fe,23,State Senate,6,Democratic,CARLOS R CISNEROS,390
Santa Fe,24,State Senate,24,Democratic,NANCY RODRIGUEZ,632
Santa Fe,25,State Senate,24,Democratic,NANCY RODRIGUEZ,400
Santa Fe,26,State Senate,25,Democratic,PETER WIRTH,311
Santa Fe,27,State Senate,25,Democratic,PETER WIRTH,628
Santa Fe,28,State Senate,25,Democratic,PETER WIRTH,382
Santa Fe,29,State Senate,25,Democratic,PETER WIRTH,868
Santa Fe,30,State Senate,25,Democratic,PETER WIRTH,703
Santa Fe,31,State Senate,24,Democratic,NANCY RODRIGUEZ,344
Santa Fe,32,State Senate,24,Democratic,NANCY RODRIGUEZ,823
Santa Fe,33,State Senate,24,Democratic,NANCY RODRIGUEZ,610
Santa Fe,34,State Senate,24,Democratic,NANCY RODRIGUEZ,771
Santa Fe,35,State Senate,24,Democratic,NANCY RODRIGUEZ,201
Santa Fe,36,State Senate,25,Democratic,PETER WIRTH,409
Santa Fe,37,State Senate,25,Democratic,PETER WIRTH,588
Santa Fe,38,State Senate,24,Democratic,NANCY RODRIGUEZ,748
Santa Fe,39,State Senate,24,Democratic,NANCY RODRIGUEZ,447
Santa Fe,40,State Senate,6,Democratic,CARLOS R CISNEROS,144
Santa Fe,41,State Senate,24,Democratic,NANCY RODRIGUEZ,243
Santa Fe,42,State Senate,24,Democratic,NANCY RODRIGUEZ,419
Santa Fe,43,State Senate,25,Democratic,PETER WIRTH,387
Santa Fe,44,State Senate,25,Democratic,PETER WIRTH,633
Santa Fe,45,State Senate,25,Democratic,PETER WIRTH,350
Santa Fe,46,State Senate,25,Democratic,PETER WIRTH,299
Santa Fe,47,State Senate,25,Democratic,PETER WIRTH,644
Santa Fe,48,State Senate,25,Democratic,PETER WIRTH,1188
Santa Fe,49,State Senate,24,Democratic,NANCY RODRIGUEZ,473
Santa Fe,50,State Senate,24,Democratic,NANCY RODRIGUEZ,549
Santa Fe,51,State Senate,24,Democratic,NANCY RODRIGUEZ,475
Santa Fe,52,State Senate,25,Democratic,PETER WIRTH,836
Santa Fe,53,State Senate,25,Democratic,PETER WIRTH,752
Santa Fe,54,State Senate,25,Democratic,PETER WIRTH,843
Santa Fe,55,State Senate,25,Democratic,PETER WIRTH,1086
Santa Fe,56,State Senate,24,Democratic,NANCY RODRIGUEZ,695
Santa Fe,57,State Senate,25,Democratic,PETER WIRTH,436
Santa Fe,58,State Senate,5,Democratic,RICHARD C MARTINEZ,438
Santa Fe,59,State Senate,6,Democratic,CARLOS R CISNEROS,448
Santa Fe,60,State Senate,6,Democratic,CARLOS R CISNEROS,173
Santa Fe,61,State Senate,6,Democratic,CARLOS R CISNEROS,567
Santa Fe,62,State Senate,39,Republican,(TED) THEODORE BARELA,202
Santa Fe,62,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,502
Santa Fe,63,State Senate,25,Democratic,PETER WIRTH,564
Santa Fe,64,State Senate,24,Democratic,NANCY RODRIGUEZ,678
Santa Fe,65,State Senate,25,Democratic,PETER WIRTH,1363
Santa Fe,66,State Senate,24,Democratic,NANCY RODRIGUEZ,887
Santa Fe,67,State Senate,24,Democratic,NANCY RODRIGUEZ,1024
Santa Fe,68,State Senate,25,Democratic,PETER WIRTH,653
Santa Fe,69,State Senate,25,Democratic,PETER WIRTH,1339
Santa Fe,70,State Senate,39,Republican,(TED) THEODORE BARELA,588
Santa Fe,70,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,1576
Santa Fe,71,State Senate,25,Democratic,PETER WIRTH,1067
Santa Fe,72,State Senate,39,Republican,(TED) THEODORE BARELA,154
Santa Fe,72,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,831
Santa Fe,73,State Senate,19,Democratic,HAROLD W MURPHREE,324
Santa Fe,73,State Senate,19,Republican,JAMES P WHITE,719
Santa Fe,74,State Senate,24,Democratic,NANCY RODRIGUEZ,485
Santa Fe,75,State Senate,24,Democratic,NANCY RODRIGUEZ,764
Santa Fe,76,State Senate,24,Democratic,NANCY RODRIGUEZ,518
Santa Fe,77,State Senate,24,Democratic,NANCY RODRIGUEZ,732
Santa Fe,78,State Senate,24,Democratic,NANCY RODRIGUEZ,1283
Santa Fe,79,State Senate,5,Democratic,RICHARD C MARTINEZ,326
Santa Fe,80,State Senate,39,Republican,(TED) THEODORE BARELA,128
Santa Fe,80,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,353
Santa Fe,81,State Senate,25,Democratic,PETER WIRTH,444
Santa Fe,82,State Senate,25,Democratic,PETER WIRTH,635
Santa Fe,83,State Senate,25,Democratic,PETER WIRTH,951
Santa Fe,84,State Senate,19,Democratic,HAROLD W MURPHREE,315
Santa Fe,84,State Senate,19,Republican,JAMES P WHITE,777
Santa Fe,85,State Senate,19,Democratic,HAROLD W MURPHREE,299
Santa Fe,85,State Senate,19,Republican,JAMES P WHITE,656
Santa Fe,86,State Senate,24,Democratic,NANCY RODRIGUEZ,1066
Santa Fe,87,State Senate,6,Democratic,CARLOS R CISNEROS,148
Santa Fe,88,State Senate,39,Republican,(TED) THEODORE BARELA,272
Santa Fe,88,State Senate,39,Democratic,ELIZABETH LIZ STEFANICS,553
Santa Fe,89,State Senate,24,Democratic,NANCY RODRIGUEZ,888
Santa Fe,90,State Senate,25,Democratic,PETER WIRTH,1242
Sierra,1,House,2,Republican,STEVE PEARCE,376
Sierra,1,House,2,Democratic,MERRIE LEE SOULES,216
Sierra,1,House,2,,JACK A MCGRANN,0
Sierra,2,House,2,Republican,STEVE PEARCE,1026
Sierra,2,House,2,Democratic,MERRIE LEE SOULES,295
Sierra,2,House,2,,JACK A MCGRANN,1
Sierra,3,House,2,Republican,STEVE PEARCE,185
Sierra,3,House,2,Democratic,MERRIE LEE SOULES,46
Sierra,3,House,2,,JACK A MCGRANN,0
Sierra,4,House,2,Republican,STEVE PEARCE,167
Sierra,4,House,2,Democratic,MERRIE LEE SOULES,51
Sierra,4,House,2,,JACK A MCGRANN,0
Sierra,5,House,2,Republican,STEVE PEARCE,533
Sierra,5,House,2,Democratic,MERRIE LEE SOULES,225
Sierra,5,House,2,,JACK A MCGRANN,0
Sierra,6,House,2,Republican,STEVE PEARCE,62
Sierra,6,House,2,Democratic,MERRIE LEE SOULES,134
Sierra,6,House,2,,JACK A MCGRANN,0
Sierra,7,House,2,Republican,STEVE PEARCE,284
Sierra,7,House,2,Democratic,MERRIE LEE SOULES,195
Sierra,7,House,2,,JACK A MCGRANN,0
Sierra,8,House,2,Republican,STEVE PEARCE,294
Sierra,8,House,2,Democratic,MERRIE LEE SOULES,192
Sierra,8,House,2,,JACK A MCGRANN,0
Sierra,9,House,2,Republican,STEVE PEARCE,526
Sierra,9,House,2,Democratic,MERRIE LEE SOULES,286
Sierra,9,House,2,,JACK A MCGRANN,0
Sierra,1,President,,Libertarian,GARY JOHNSON,40
Sierra,1,President,,Constitution,DARRELL CASTLE,1
Sierra,1,President,,Republican,DONALD J TRUMP,327
Sierra,1,President,,Democratic,HILLARY RODHAM CLINTON,220
Sierra,1,President,,Green,JILL STEIN,15
Sierra,1,President,,,GLORIA LA RIVA,0
Sierra,1,President,,,EVAN MCMULLIN,7
Sierra,1,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,2,President,,Libertarian,GARY JOHNSON,96
Sierra,2,President,,Constitution,DARRELL CASTLE,2
Sierra,2,President,,Republican,DONALD J TRUMP,939
Sierra,2,President,,Democratic,HILLARY RODHAM CLINTON,291
Sierra,2,President,,Green,JILL STEIN,12
Sierra,2,President,,,GLORIA LA RIVA,2
Sierra,2,President,,,EVAN MCMULLIN,2
Sierra,2,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,3,President,,Libertarian,GARY JOHNSON,14
Sierra,3,President,,Constitution,DARRELL CASTLE,0
Sierra,3,President,,Republican,DONALD J TRUMP,175
Sierra,3,President,,Democratic,HILLARY RODHAM CLINTON,39
Sierra,3,President,,Green,JILL STEIN,3
Sierra,3,President,,,GLORIA LA RIVA,1
Sierra,3,President,,,EVAN MCMULLIN,0
Sierra,3,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,4,President,,Libertarian,GARY JOHNSON,11
Sierra,4,President,,Constitution,DARRELL CASTLE,2
Sierra,4,President,,Republican,DONALD J TRUMP,150
Sierra,4,President,,Democratic,HILLARY RODHAM CLINTON,56
Sierra,4,President,,Green,JILL STEIN,0
Sierra,4,President,,,GLORIA LA RIVA,0
Sierra,4,President,,,EVAN MCMULLIN,1
Sierra,4,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,5,President,,Libertarian,GARY JOHNSON,72
Sierra,5,President,,Constitution,DARRELL CASTLE,0
Sierra,5,President,,Republican,DONALD J TRUMP,462
Sierra,5,President,,Democratic,HILLARY RODHAM CLINTON,217
Sierra,5,President,,Green,JILL STEIN,16
Sierra,5,President,,,GLORIA LA RIVA,0
Sierra,5,President,,,EVAN MCMULLIN,4
Sierra,5,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Sierra,6,President,,Libertarian,GARY JOHNSON,15
Sierra,6,President,,Constitution,DARRELL CASTLE,1
Sierra,6,President,,Republican,DONALD J TRUMP,51
Sierra,6,President,,Democratic,HILLARY RODHAM CLINTON,121
Sierra,6,President,,Green,JILL STEIN,10
Sierra,6,President,,,GLORIA LA RIVA,1
Sierra,6,President,,,EVAN MCMULLIN,1
Sierra,6,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,7,President,,Libertarian,GARY JOHNSON,47
Sierra,7,President,,Constitution,DARRELL CASTLE,2
Sierra,7,President,,Republican,DONALD J TRUMP,241
Sierra,7,President,,Democratic,HILLARY RODHAM CLINTON,187
Sierra,7,President,,Green,JILL STEIN,8
Sierra,7,President,,,GLORIA LA RIVA,0
Sierra,7,President,,,EVAN MCMULLIN,3
Sierra,7,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,8,President,,Libertarian,GARY JOHNSON,60
Sierra,8,President,,Constitution,DARRELL CASTLE,3
Sierra,8,President,,Republican,DONALD J TRUMP,217
Sierra,8,President,,Democratic,HILLARY RODHAM CLINTON,202
Sierra,8,President,,Green,JILL STEIN,6
Sierra,8,President,,,GLORIA LA RIVA,1
Sierra,8,President,,,EVAN MCMULLIN,1
Sierra,8,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,9,President,,Libertarian,GARY JOHNSON,87
Sierra,9,President,,Constitution,DARRELL CASTLE,1
Sierra,9,President,,Republican,DONALD J TRUMP,448
Sierra,9,President,,Democratic,HILLARY RODHAM CLINTON,279
Sierra,9,President,,Green,JILL STEIN,8
Sierra,9,President,,,GLORIA LA RIVA,1
Sierra,9,President,,,EVAN MCMULLIN,1
Sierra,9,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Sierra,1,Secretary Of State,,Republican,NORA ESPINOZA,302
Sierra,1,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,282
Sierra,2,Secretary Of State,,Republican,NORA ESPINOZA,872
Sierra,2,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,433
Sierra,3,Secretary Of State,,Republican,NORA ESPINOZA,165
Sierra,3,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,59
Sierra,4,Secretary Of State,,Republican,NORA ESPINOZA,134
Sierra,4,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,81
Sierra,5,Secretary Of State,,Republican,NORA ESPINOZA,435
Sierra,5,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,316
Sierra,6,Secretary Of State,,Republican,NORA ESPINOZA,43
Sierra,6,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,147
Sierra,7,Secretary Of State,,Republican,NORA ESPINOZA,218
Sierra,7,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,256
Sierra,8,Secretary Of State,,Republican,NORA ESPINOZA,240
Sierra,8,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,239
Sierra,9,Secretary Of State,,Republican,NORA ESPINOZA,416
Sierra,9,Secretary Of State,,Democratic,MAGGIE TOULOUSE OLIVER,374
Sierra,1,State House,39,Democratic,RODOLPHO S MARTINEZ,237
Sierra,1,State House,39,Republican,JOHN L ZIMMERMAN,348
Sierra,2,State House,38,Democratic,MARY E HOTVEDT,317
Sierra,2,State House,38,Republican,REBECCA L DOW,983
Sierra,3,State House,38,Democratic,MARY E HOTVEDT,49
Sierra,3,State House,38,Republican,REBECCA L DOW,178
Sierra,4,State House,38,Democratic,MARY E HOTVEDT,53
Sierra,4,State House,38,Republican,REBECCA L DOW,165
Sierra,5,State House,38,Democratic,MARY E HOTVEDT,227
Sierra,5,State House,38,Republican,REBECCA L DOW,529
Sierra,6,State House,38,Democratic,MARY E HOTVEDT,144
Sierra,6,State House,38,Republican,REBECCA L DOW,52
Sierra,7,State House,38,Democratic,MARY E HOTVEDT,208
Sierra,7,State House,38,Republican,REBECCA L DOW,268
Sierra,8,State House,38,Democratic,MARY E HOTVEDT,207
Sierra,8,State House,38,Republican,REBECCA L DOW,276
Sierra,9,State House,38,Democratic,MARY E HOTVEDT,295
Sierra,9,State House,38,Republican,REBECCA L DOW,505
Sierra,1,State Senate,35,Democratic,JOHN ARTHUR SMITH,403
Sierra,2,State Senate,35,Democratic,JOHN ARTHUR SMITH,826
Sierra,3,State Senate,35,Democratic,JOHN ARTHUR SMITH,130
Sierra,4,State Senate,35,Democratic,JOHN ARTHUR SMITH,151
Sierra,5,State Senate,35,Democratic,JOHN ARTHUR SMITH,527
Sierra,6,State Senate,35,Democratic,JOHN ARTHUR SMITH,159
Sierra,7,State Senate,35,Democratic,JOHN ARTHUR SMITH,358
Sierra,8,State Senate,35,Democratic,JOHN ARTHUR SMITH,348
Sierra,9,State Senate,35,Democratic,JOHN ARTHUR SMITH,586
Socorro,1,House,2,Republican,STEVE PEARCE,194
Socorro,1,House,2,Democratic,MERRIE LEE SOULES,201
Socorro,1,House,2,,JACK A MCGRANN,0
Socorro,2,House,2,Republican,STEVE PEARCE,212
Socorro,2,House,2,Democratic,MERRIE LEE SOULES,234
Socorro,2,House,2,,JACK A MCGRANN,0
Socorro,3,House,2,Republican,STEVE PEARCE,279
Socorro,3,House,2,Democratic,MERRIE LEE SOULES,324
Socorro,3,House,2,,JACK A MCGRANN,0
Socorro,4,House,2,Republican,STEVE PEARCE,114
Socorro,4,House,2,Democratic,MERRIE LEE SOULES,64
Socorro,4,House,2,,JACK A MCGRANN,0
Socorro,5,House,2,Republican,STEVE PEARCE,129
Socorro,5,House,2,Democratic,MERRIE LEE SOULES,98
Socorro,5,House,2,,JACK A MCGRANN,0
Socorro,6,House,2,Republican,STEVE PEARCE,179
Socorro,6,House,2,Democratic,MERRIE LEE SOULES,125
Socorro,6,House,2,,JACK A MCGRANN,0
Socorro,7,House,2,Republican,STEVE PEARCE,28
Socorro,7,House,2,Democratic,MERRIE LEE SOULES,45
Socorro,7,House,2,,JACK A MCGRANN,0
Socorro,8,House,2,Republican,STEVE PEARCE,316
Socorro,8,House,2,Democratic,MERRIE LEE SOULES,262
Socorro,8,House,2,,JACK A MCGRANN,0
Socorro,9,House,2,Republican,STEVE PEARCE,40
Socorro,9,House,2,Democratic,MERRIE LEE SOULES,11
Socorro,9,House,2,,JACK A MCGRANN,0
Socorro,10,House,2,Republican,STEVE PEARCE,37
Socorro,10,House,2,Democratic,MERRIE LEE SOULES,43
Socorro,10,House,2,,JACK A MCGRANN,0
Socorro,11,House,2,Republican,STEVE PEARCE,316
Socorro,11,House,2,Democratic,MERRIE LEE SOULES,146
Socorro,11,House,2,,JACK A MCGRANN,0
Socorro,12,House,2,Republican,STEVE PEARCE,15
Socorro,12,House,2,Democratic,MERRIE LEE SOULES,2
Socorro,12,House,2,,JACK A MCGRANN,0
Socorro,13,House,2,Republican,STEVE PEARCE,255
Socorro,13,House,2,Democratic,MERRIE LEE SOULES,134
Socorro,13,House,2,,JACK A MCGRANN,0
Socorro,14,House,2,Republican,STEVE PEARCE,194
Socorro,14,House,2,Democratic,MERRIE LEE SOULES,81
Socorro,14,House,2,,JACK A MCGRANN,0
Socorro,15,House,2,Republican,STEVE PEARCE,394
Socorro,15,House,2,Democratic,MERRIE LEE SOULES,202
Socorro,15,House,2,,JACK A MCGRANN,0
Socorro,16,House,2,Republican,STEVE PEARCE,16
Socorro,16,House,2,Democratic,MERRIE LEE SOULES,3
Socorro,16,House,2,,JACK A MCGRANN,0
Socorro,17,House,2,Republican,STEVE PEARCE,39
Socorro,17,House,2,Democratic,MERRIE LEE SOULES,30
Socorro,17,House,2,,JACK A MCGRANN,0
Socorro,18,House,2,Republican,STEVE PEARCE,233
Socorro,18,House,2,Democratic,MERRIE LEE SOULES,226
Socorro,18,House,2,,JACK A MCGRANN,0
Socorro,19,House,2,Republican,STEVE PEARCE,240
Socorro,19,House,2,Democratic,MERRIE LEE SOULES,119
Socorro,19,House,2,,JACK A MCGRANN,1
Socorro,20,House,2,Republican,STEVE PEARCE,113
Socorro,20,House,2,Democratic,MERRIE LEE SOULES,98
Socorro,20,House,2,,JACK A MCGRANN,0
Socorro,21,House,2,Republican,STEVE PEARCE,5
Socorro,21,House,2,Democratic,MERRIE LEE SOULES,2
Socorro,21,House,2,,JACK A MCGRANN,0
Socorro,22,House,2,Republican,STEVE PEARCE,47
Socorro,22,House,2,Democratic,MERRIE LEE SOULES,16
Socorro,22,House,2,,JACK A MCGRANN,0
Socorro,23,House,2,Republican,STEVE PEARCE,76
Socorro,23,House,2,Democratic,MERRIE LEE SOULES,38
Socorro,23,House,2,,JACK A MCGRANN,0
Socorro,24,House,2,Republican,STEVE PEARCE,154
Socorro,24,House,2,Democratic,MERRIE LEE SOULES,62
Socorro,24,House,2,,JACK A MCGRANN,0
Socorro,25,House,2,Republican,STEVE PEARCE,55
Socorro,25,House,2,Democratic,MERRIE LEE SOULES,30
Socorro,25,House,2,,JACK A MCGRANN,0
Socorro,26,House,2,Republican,STEVE PEARCE,4
Socorro,26,House,2,Democratic,MERRIE LEE SOULES,3
Socorro,26,House,2,,JACK A MCGRANN,0
Socorro,27,House,2,Republican,STEVE PEARCE,268
Socorro,27,House,2,Democratic,MERRIE LEE SOULES,129
Socorro,27,House,2,,JACK A MCGRANN,0
Socorro,1,President,,Libertarian,GARY JOHNSON,39
Socorro,1,President,,Constitution,DARRELL CASTLE,2
Socorro,1,President,,Republican,DONALD J TRUMP,119
Socorro,1,President,,Democratic,HILLARY RODHAM CLINTON,241
Socorro,1,President,,Green,JILL STEIN,6
Socorro,1,President,,,GLORIA LA RIVA,0
Socorro,1,President,,,EVAN MCMULLIN,0
Socorro,1,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Socorro,2,President,,Libertarian,GARY JOHNSON,58
Socorro,2,President,,Constitution,DARRELL CASTLE,1
Socorro,2,President,,Republican,DONALD J TRUMP,127
Socorro,2,President,,Democratic,HILLARY RODHAM CLINTON,262
Socorro,2,President,,Green,JILL STEIN,2
Socorro,2,President,,,GLORIA LA RIVA,3
Socorro,2,President,,,EVAN MCMULLIN,1
Socorro,2,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,3,President,,Libertarian,GARY JOHNSON,101
Socorro,3,President,,Constitution,DARRELL CASTLE,1
Socorro,3,President,,Republican,DONALD J TRUMP,177
Socorro,3,President,,Democratic,HILLARY RODHAM CLINTON,330
Socorro,3,President,,Green,JILL STEIN,8
Socorro,3,President,,,GLORIA LA RIVA,0
Socorro,3,President,,,EVAN MCMULLIN,4
Socorro,3,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,4,President,,Libertarian,GARY JOHNSON,31
Socorro,4,President,,Constitution,DARRELL CASTLE,1
Socorro,4,President,,Republican,DONALD J TRUMP,65
Socorro,4,President,,Democratic,HILLARY RODHAM CLINTON,88
Socorro,4,President,,Green,JILL STEIN,0
Socorro,4,President,,,GLORIA LA RIVA,1
Socorro,4,President,,,EVAN MCMULLIN,0
Socorro,4,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,5,President,,Libertarian,GARY JOHNSON,34
Socorro,5,President,,Constitution,DARRELL CASTLE,0
Socorro,5,President,,Republican,DONALD J TRUMP,77
Socorro,5,President,,Democratic,HILLARY RODHAM CLINTON,120
Socorro,5,President,,Green,JILL STEIN,1
Socorro,5,President,,,GLORIA LA RIVA,1
Socorro,5,President,,,EVAN MCMULLIN,0
Socorro,5,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,6,President,,Libertarian,GARY JOHNSON,46
Socorro,6,President,,Constitution,DARRELL CASTLE,0
Socorro,6,President,,Republican,DONALD J TRUMP,105
Socorro,6,President,,Democratic,HILLARY RODHAM CLINTON,140
Socorro,6,President,,Green,JILL STEIN,5
Socorro,6,President,,,GLORIA LA RIVA,1
Socorro,6,President,,,EVAN MCMULLIN,9
Socorro,6,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,7,President,,Libertarian,GARY JOHNSON,11
Socorro,7,President,,Constitution,DARRELL CASTLE,0
Socorro,7,President,,Republican,DONALD J TRUMP,12
Socorro,7,President,,Democratic,HILLARY RODHAM CLINTON,53
Socorro,7,President,,Green,JILL STEIN,0
Socorro,7,President,,,GLORIA LA RIVA,0
Socorro,7,President,,,EVAN MCMULLIN,0
Socorro,7,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,8,President,,Libertarian,GARY JOHNSON,81
Socorro,8,President,,Constitution,DARRELL CASTLE,0
Socorro,8,President,,Republican,DONALD J TRUMP,203
Socorro,8,President,,Democratic,HILLARY RODHAM CLINTON,298
Socorro,8,President,,Green,JILL STEIN,9
Socorro,8,President,,,GLORIA LA RIVA,2
Socorro,8,President,,,EVAN MCMULLIN,6
Socorro,8,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1
Socorro,9,President,,Libertarian,GARY JOHNSON,6
Socorro,9,President,,Constitution,DARRELL CASTLE,0
Socorro,9,President,,Republican,DONALD J TRUMP,29
Socorro,9,President,,Democratic,HILLARY RODHAM CLINTON,13
Socorro,9,President,,Green,JILL STEIN,1
Socorro,9,President,,,GLORIA LA RIVA,0
Socorro,9,President,,,EVAN MCMULLIN,1
Socorro,9,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,10,President,,Libertarian,GARY JOHNSON,12
Socorro,10,President,,Constitution,DARRELL CASTLE,0
Socorro,10,President,,Republican,DONALD J TRUMP,23
Socorro,10,President,,Democratic,HILLARY RODHAM CLINTON,48
Socorro,10,President,,Green,JILL STEIN,0
Socorro,10,President,,,GLORIA LA RIVA,0
Socorro,10,President,,,EVAN MCMULLIN,0
Socorro,10,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,11,President,,Libertarian,GARY JOHNSON,38
Socorro,11,President,,Constitution,DARRELL CASTLE,0
Socorro,11,President,,Republican,DONALD J TRUMP,259
Socorro,11,President,,Democratic,HILLARY RODHAM CLINTON,159
Socorro,11,President,,Green,JILL STEIN,9
Socorro,11,President,,,GLORIA LA RIVA,1
Socorro,11,President,,,EVAN MCMULLIN,2
Socorro,11,President,,,"""ROCKY"" ROQUE DE LA FUENTE",0
Socorro,12,President,,Libertarian,GARY JOHNSON,1
Socorro,12,President,,Constitution,DARRELL CASTLE,0
Socorro,12,President,,Republican,DONALD J TRUMP,14
Socorro,12,President,,Democratic,HILLARY RODHAM CLINTON,2
Socorro,12,President,,Green,JILL STEIN,0
Socorro,12,President,,,GLORIA LA RIVA,0
