county,precinct,office,district,party,candidate,votes
Bernalillo,547,Attorney General,,DEM,HECTOR BALDERAS,294
Bernalillo,548,Attorney General,,DEM,HECTOR BALDERAS,414
Bernalillo,549,Attorney General,,DEM,HECTOR BALDERAS,372
Bernalillo,550,Attorney General,,DEM,HECTOR BALDERAS,309
Bernalillo,551,Attorney General,,DEM,HECTOR BALDERAS,114
Bernalillo,552,Attorney General,,DEM,HECTOR BALDERAS,429
Bernalillo,553,Attorney General,,DEM,HECTOR BALDERAS,744
Bernalillo,554,Attorney General,,DEM,HECTOR BALDERAS,244
Bernalillo,555,Attorney General,,DEM,HECTOR BALDERAS,253
Bernalillo,556,Attorney General,,DEM,HECTOR BALDERAS,242
Bernalillo,557,Attorney General,,DEM,HECTOR BALDERAS,811
Bernalillo,558,Attorney General,,DEM,HECTOR BALDERAS,221
Bernalillo,559,Attorney General,,DEM,HECTOR BALDERAS,565
Bernalillo,560,Attorney General,,DEM,HECTOR BALDERAS,530
Bernalillo,561,Attorney General,,DEM,HECTOR BALDERAS,417
Bernalillo,562,Attorney General,,DEM,HECTOR BALDERAS,646
Bernalillo,563,Attorney General,,DEM,HECTOR BALDERAS,419
Bernalillo,564,Attorney General,,DEM,HECTOR BALDERAS,208
Bernalillo,565,Attorney General,,DEM,HECTOR BALDERAS,268
Bernalillo,566,Attorney General,,DEM,HECTOR BALDERAS,496
Bernalillo,567,Attorney General,,DEM,HECTOR BALDERAS,47
Bernalillo,568,Attorney General,,DEM,HECTOR BALDERAS,423
Bernalillo,569,Attorney General,,DEM,HECTOR BALDERAS,685
Bernalillo,570,Attorney General,,DEM,HECTOR BALDERAS,381
Bernalillo,571,Attorney General,,DEM,HECTOR BALDERAS,469
Bernalillo,572,Attorney General,,DEM,HECTOR BALDERAS,183
Bernalillo,573,Attorney General,,DEM,HECTOR BALDERAS,456
Bernalillo,601,Attorney General,,DEM,HECTOR BALDERAS,351
Bernalillo,602,Attorney General,,DEM,HECTOR BALDERAS,591
Bernalillo,603,Attorney General,,DEM,HECTOR BALDERAS,1308
Bernalillo,1,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,242
Bernalillo,2,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,192
Bernalillo,3,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,231
Bernalillo,4,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,152
Bernalillo,5,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,125
Bernalillo,6,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,267
Bernalillo,7,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,247
Bernalillo,8,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,65
Bernalillo,9,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,132
Bernalillo,10,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,149
Bernalillo,11,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,138
Bernalillo,12,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,126
Bernalillo,13,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,139
Bernalillo,14,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,110
Bernalillo,15,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,173
Bernalillo,16,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,90
Bernalillo,17,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,142
Bernalillo,18,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,132
Bernalillo,19,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,403
Bernalillo,20,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,253
Bernalillo,21,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,322
Bernalillo,22,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,169
Bernalillo,23,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,196
Bernalillo,24,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,328
Bernalillo,25,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,361
Bernalillo,26,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,215
Bernalillo,27,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,84
Bernalillo,28,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,70
Bernalillo,29,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,127
Bernalillo,30,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,452
Bernalillo,31,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,57
Bernalillo,32,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,92
Bernalillo,33,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,91
Bernalillo,34,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,49
Bernalillo,35,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,58
Bernalillo,36,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,47
Bernalillo,37,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,130
Bernalillo,38,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,127
Bernalillo,39,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,159
Bernalillo,40,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,72
Bernalillo,41,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,151
Bernalillo,42,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,70
Bernalillo,43,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,84
Bernalillo,44,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,136
Bernalillo,45,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,69
Bernalillo,46,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,112
Bernalillo,47,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,48
Bernalillo,48,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,82
Bernalillo,49,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,113
Bernalillo,50,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,185
Bernalillo,51,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,56
Bernalillo,52,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,212
Bernalillo,53,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,65
Bernalillo,54,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,249
Bernalillo,55,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,112
Bernalillo,56,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,142
Bernalillo,57,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,369
Bernalillo,58,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,29
Bernalillo,59,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,155
Bernalillo,60,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,129
Bernalillo,61,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,58
Bernalillo,62,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,57
Bernalillo,63,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,34
Bernalillo,64,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,26
Bernalillo,65,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,69
Bernalillo,66,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,91
Bernalillo,67,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,62
Bernalillo,68,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,343
Bernalillo,69,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,491
Bernalillo,70,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,300
Bernalillo,71,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,100
Bernalillo,72,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,39
Bernalillo,73,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,159
Bernalillo,74,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,105
Bernalillo,75,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,45
Bernalillo,76,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,89
Bernalillo,77,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,104
Bernalillo,78,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,273
Bernalillo,79,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,444
Bernalillo,80,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,335
Bernalillo,81,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,598
Bernalillo,82,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,311
Bernalillo,83,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,398
Bernalillo,84,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,291
Bernalillo,85,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,516
Bernalillo,86,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,126
Bernalillo,87,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,212
Bernalillo,88,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,91
Bernalillo,89,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,132
Bernalillo,90,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,130
Bernalillo,91,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,176
Bernalillo,92,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,151
Bernalillo,93,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,129
Bernalillo,94,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,30
Bernalillo,95,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,28
Bernalillo,96,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,121
Bernalillo,97,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,198
Bernalillo,98,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,98
Bernalillo,99,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,182
Bernalillo,101,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,42
Bernalillo,102,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,23
Bernalillo,103,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,75
Bernalillo,104,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,9
Bernalillo,105,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,14
Bernalillo,106,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,65
Bernalillo,107,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,39
Bernalillo,108,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,108
Bernalillo,109,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,7
Bernalillo,110,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,179
Bernalillo,111,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,254
Bernalillo,112,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,326
Bernalillo,113,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,193
Bernalillo,114,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,538
Bernalillo,115,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,651
Bernalillo,116,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,215
Bernalillo,117,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,530
Bernalillo,118,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,380
Bernalillo,119,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,284
Bernalillo,120,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,203
Bernalillo,121,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,111
Bernalillo,122,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,35
Bernalillo,123,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,42
Bernalillo,124,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,19
Bernalillo,125,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,50
Bernalillo,127,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,520
Bernalillo,128,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,173
Bernalillo,129,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,153
Bernalillo,131,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,29
Bernalillo,132,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,40
Bernalillo,133,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,25
Bernalillo,134,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,412
Bernalillo,135,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,35
Bernalillo,136,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,145
Bernalillo,137,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,89
Bernalillo,138,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,107
Bernalillo,139,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,44
Bernalillo,140,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,89
Bernalillo,141,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,104
Bernalillo,142,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,169
Bernalillo,143,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,59
Bernalillo,144,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,135
Bernalillo,150,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,139
Bernalillo,151,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,75
Bernalillo,152,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,80
Bernalillo,153,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,81
Bernalillo,154,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,141
Bernalillo,161,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,30
Bernalillo,162,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,70
Bernalillo,163,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,33
Bernalillo,164,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,41
Bernalillo,165,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,31
Bernalillo,166,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,19
Bernalillo,170,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,281
Bernalillo,171,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,303
Bernalillo,180,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,64
Bernalillo,181,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,124
Bernalillo,182,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,75
Bernalillo,183,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,144
Bernalillo,184,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,67
Bernalillo,185,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,152
Bernalillo,186,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,101
Bernalillo,187,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,71
Bernalillo,191,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,59
Bernalillo,192,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,42
Bernalillo,193,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,76
Bernalillo,194,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,92
Bernalillo,195,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,43
Bernalillo,196,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,36
Bernalillo,197,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,51
Bernalillo,211,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,23
Bernalillo,212,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,33
Bernalillo,214,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,29
Bernalillo,215,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,25
Bernalillo,216,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,53
Bernalillo,217,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,11
Bernalillo,221,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,54
Bernalillo,223,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,19
Bernalillo,224,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,22
Bernalillo,225,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,9
Bernalillo,226,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,16
Bernalillo,241,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,31
Bernalillo,242,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,22
Bernalillo,243,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,32
Bernalillo,244,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,47
Bernalillo,245,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,35
Bernalillo,246,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,31
Bernalillo,251,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,31
Bernalillo,252,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,31
Bernalillo,253,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,74
Bernalillo,254,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,69
Bernalillo,255,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,70
Bernalillo,256,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,47
Bernalillo,257,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,0
Bernalillo,258,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,86
Bernalillo,271,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,67
Bernalillo,272,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,37
Bernalillo,273,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,96
Bernalillo,274,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,26
Bernalillo,275,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,81
Bernalillo,278,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,80
Bernalillo,281,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,40
Bernalillo,282,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,68
Bernalillo,283,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,35
Bernalillo,284,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,62
Bernalillo,285,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,64
Bernalillo,286,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,102
Bernalillo,287,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,49
Bernalillo,289,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,691
Bernalillo,290,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,131
Bernalillo,291,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,118
Bernalillo,292,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,261
Bernalillo,293,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,153
Bernalillo,294,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,266
Bernalillo,295,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,191
Bernalillo,296,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,80
Bernalillo,297,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,164
Bernalillo,298,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,160
Bernalillo,299,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,210
Bernalillo,300,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,90
Bernalillo,301,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,174
Bernalillo,302,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,482
Bernalillo,303,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,85
Bernalillo,304,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,127
Bernalillo,305,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,109
Bernalillo,306,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,88
Bernalillo,307,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,159
Bernalillo,308,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,137
Bernalillo,311,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,63
Bernalillo,312,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,57
Bernalillo,313,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,43
Bernalillo,314,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,106
Bernalillo,315,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,83
Bernalillo,316,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,105
Bernalillo,317,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,65
Bernalillo,318,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,77
Bernalillo,321,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,54
Bernalillo,322,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,35
Bernalillo,323,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,52
Bernalillo,324,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,254
Bernalillo,326,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,57
Bernalillo,327,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,97
Bernalillo,328,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,322
Bernalillo,329,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,91
Bernalillo,330,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,52
Bernalillo,331,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,48
Bernalillo,332,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,151
Bernalillo,333,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,330
Bernalillo,341,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,51
Bernalillo,342,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,21
Bernalillo,343,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,47
Bernalillo,344,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,88
Bernalillo,345,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,103
Bernalillo,346,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,69
Bernalillo,347,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,89
Bernalillo,351,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,20
Bernalillo,352,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,34
Bernalillo,353,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,14
Bernalillo,354,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,42
Bernalillo,355,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,31
Bernalillo,356,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,36
Bernalillo,357,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,25
Bernalillo,358,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,35
Bernalillo,371,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,100
Bernalillo,372,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,55
Bernalillo,373,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,53
Bernalillo,374,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,46
Bernalillo,375,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,114
Bernalillo,381,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,22
Bernalillo,382,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,48
Bernalillo,383,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,30
Bernalillo,384,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,79
Bernalillo,385,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,50
Bernalillo,386,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,20
Bernalillo,387,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,45
Bernalillo,400,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,68
Bernalillo,401,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,86
Bernalillo,402,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,110
Bernalillo,403,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,71
Bernalillo,404,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,125
Bernalillo,405,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,105
Bernalillo,406,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,70
Bernalillo,407,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,205
Bernalillo,408,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,154
Bernalillo,409,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,176
Bernalillo,410,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,139
Bernalillo,411,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,98
Bernalillo,412,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,40
Bernalillo,413,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,134
Bernalillo,414,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,67
Bernalillo,415,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,75
Bernalillo,416,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,70
Bernalillo,417,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,89
Bernalillo,418,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,187
Bernalillo,419,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,226
Bernalillo,420,Attorney General,,REP,MICHAEL EUGENE HENDRICKS,213
